SAMPLE ID	IGSN	SOURCE	REFERENCE	CRUISE ID	LATITUDE	LONGITUDE	LOC PREC	MIN AGE	AGE	MAX AGE	METHOD	MATERIAL	TYPE	COMPOSITION	ROCK NAME	MINERAL	CU
E-15		GEOROC	KAWABE, I., 1974		35.5	138.5	0.01				AAS	IGNEOUS	VOLCANIC	MAFIC	BASALT		36
93062205		GEOROC	MASHIMA, H., 2004		33	130	0.01	0	32.75	65.5	XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		32
112-1		GEOROC	SHIRAKI, K.; MIYAMOTO, M.; MATSUO, H.; UEKI, Y.; AZUMA, T.; NAGAO, T.; MATSUMOTO, Y.; TAJIMA, T., 2000		32.6	129.4	0.01	0	11.5	23	XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		34.7
750511-23		GEOROC	IMAOKA, T., 1986		34.5	131.8	0.01	55.8	60.65	65.5	NOT GIVEN	IGNEOUS	PLUTONIC	FELSIC	GRANITE		2
7		GEOROC	NAKADA, S., 1986		32.92	131.03	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		13
RN-82D-5		GEOROC	KIMURA, M.; KANEOKA, I.; KATO, Y.; YAMAMOTO, S.; KUSHIRO, I.; TOKUYAMA, H.; KINOSHITA, H.; ISEZAKI, N.; MASAKI, H.; OSHIDA, A.; UYEDA, S.; HILDE, T. W. C., 1986	DELP-84	27.517	126.869	0.01				NOT GIVEN	SEDIMENTARY	UNKNOWN	UNKNOWN	SAND		10.5
G27		GEOROC	YUGE, T.; IMAOKA, T.; IIZUMI, S., 1998		34	130	0.01	87	87	87	NOT GIVEN	IGNEOUS	PLUTONIC	FELSIC	GRANITE		20.9
FU13		GEOROC	JONES, G.; SANO, HIROKI; VALSAMI-JONES, E., 1993		35	136	0.01	251	275	299	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		108
KKR109		GEOROC	TSUJI, T.; SAKAKIBARA, M.; HORI, R. S., 2014		33.42	132.83	0.01				XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		150.9
F-33		GEOROC	HO, KUNG-SUAN; CHEN, JU-CHIN; LO, CHING-HUA; ZHAO, HAI-LING, 2003		24.1	118.1	0.01	5.3	14.15	23	AAS	IGNEOUS	VOLCANIC	MAFIC	THOLEIITE		73
600-1		GEOROC	TATSUMI, Y.; SUZUKI, T.; KAWABATA, H.; SATO, KOHEI; MIYAZAKI, T.; CHANG, QING; TAKAHASHI, T.; TANI, K.; SHIBATA, T.; YOSHIKAWA, M., 2006		34.45	134.17	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		30
AW561		GEOROC	YUHARA, MASAKI; TAKAHASHI, YUTAKA; KAGAMI, H., 1998		34.2	134.5	0.01				XRF	IGNEOUS	PLUTONIC	FELSIC	GRANITE		0
FU17		GEOROC	JONES, G.; SANO, HIROKI; VALSAMI-JONES, E., 1993		35	136	0.01	251	275	299	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		99
KY-01B		GEOROC	IMAOKA, T.; NAKASHIMA, K.; KAMEI, A.; ITAYA, T.; OHIRA, T.; NAGASHIMA, M.; KONO, N.; KIJI, M., 2014		34.7	135.3	0.01				XRF	IGNEOUS	PLUTONIC	EXOTIC	LAMPROPHYRE		5
AW343		GEOROC	YUHARA, MASAKI; TAKAHASHI, YUTAKA; KAGAMI, H., 1998		34.2	134.5	0.01				XRF	IGNEOUS	PLUTONIC	INTERMEDIATE	TONALITE		4
IK-3		GEOROC	TAKAGI, T.; KAGAMI, H.; IIZUMI, S., 1989		35	132	0.01	8.34e-05	8.34e-05	8.34e-05	XRF	IGNEOUS	PLUTONIC	FELSIC	GRANITE		36
K12(90032001)		GEOROC	DAI, K.; TSUSUE, AKIO; HONMA, H., 1993		32.7	132.8	0.01	16	16	16	NOT GIVEN	IGNEOUS	PLUTONIC	FELSIC	GRANITE		5.3
30		GEOROC	DEFANT, M. J.; MAURY, R. C.; RIPLEY, E. M.; FEIGENSON, M. D.; JACQUES, D., 1991		14.72	120.43	0.01				XRF/AAS	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		29
SN-48		GEOROC	YUHARA, MASAKI; KAGAMI, H., 1999		34.5	136	0.01				XRF	METAMORPHIC	UNKNOWN	UNKNOWN	NOT-GIVEN		25
JF-21B		GEOROC	WATANABE, S.; WIDOM, E.; UI, T.; MIYAJI, N.; ROBERTS, A. M., 2006		35.35	138.73	0.01	-0.000302	-0.000302	-0.000302	DCPAES	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		66
O14		GEOROC	DAI, K.; TSUSUE, AKIO; HONMA, H., 1993		32.72	132.53	0.01				NOT GIVEN	IGNEOUS	PLUTONIC	FELSIC	GRANITE		8
ABU-24		GEOROC	KOYAGUCHI, T., 1986		34	130	0.01	0.01	1.305	2.6	XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		25
B-2		GEOROC	CHEN, JU-CHIN, 1988		23.58	119.5	0.01	2.6	12.8	23	AAS	IGNEOUS	VOLCANIC	MAFIC	THOLEIITE		72
124-11		GEOROC	SHIRAKI, K.; MIYAMOTO, M.; MATSUO, H.; UEKI, Y.; AZUMA, T.; NAGAO, T.; MATSUMOTO, Y.; TAJIMA, T., 2000		32.6	129.4	0.01	0	11.5	23	XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		30.4
TA-7		GEOROC	AGATA, T.; HATTORI, I., 2002		35.5	135.9	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		72
INU-10		GEOROC	YUHARA, MASAKI, 1994		35.8	137.9	0.01	71.1	71.1	71.1	NOT GIVEN	IGNEOUS	PLUTONIC	FELSIC	GRANITE		0
H-98		GEOROC	KAWABE, I., 1974		34	136	0.01				AAS	IGNEOUS	VOLCANIC	MAFIC	BASALT		100
MHY-2-6		GEOROC	WANG, KUO-LUNG; CHUNG, SUN-LIN; O^REILLY, S. Y.; SUN, SHEN-SU; SHINJO, R.; CHEN, CHANG-HWA, 2004		25.48	122.1	0.01	2.6	3.95	5.3	ICPMS	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		38.5
430E		GEOROC	TATSUMI, Y.; SUZUKI, T.; KAWABATA, H.; SATO, KOHEI; MIYAZAKI, T.; CHANG, QING; TAKAHASHI, T.; TANI, K.; SHIBATA, T.; YOSHIKAWA, M., 2006		34.45	134.17	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		24
FU26		GEOROC	JONES, G.; SANO, HIROKI; VALSAMI-JONES, E., 1993		35	136	0.01	251	275	299	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		21
357432		GEOROC	MACPHERSON, C. G.; DREHER, S. T.; THIRLWALL, M. F., 2006		9.593	125.515	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ADAKITE		42
71HD-3		GEOROC	ISHIHARA, S.; TERASHIMA, S., 1977		35.5	136	0.01	65.5	105.5	145.5	AAS	IGNEOUS	PLUTONIC	UNKNOWN	NOT-GIVEN		46
ZO-414		GEOROC	YUMUL, G. P. JR., 1996		14.5	120.1	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		121
T-16		GEOROC	WANG, KUO-LUNG; CHUNG, SUN-LIN; O^REILLY, S. Y.; SUN, SHEN-SU; SHINJO, R.; CHEN, CHANG-HWA, 2004		25	120	0.01	2.6	3.95	5.3	ICPMS	IGNEOUS	VOLCANIC	MAFIC	BASALT		32.9
96030101		GEOROC	FUJII, H.; TAINOSHO, Y.; KAGAMI, H.; KAKIUCHI, T., 2000		34.5	135.5	0.01				XRF	IGNEOUS	PLUTONIC	INTERMEDIATE	DIORITE		9
07.03.31.01		GEOROC	KIYOSUGI, K.; HORIKAWA, Y.; NAGAO, T.; ITAYA, T.; CONNOR, C. B.; TANAKA, K., 2014		34.5246	131.617	0.01				XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		33
5		GEOROC	ISHIWATARI, A.; OHAMA, H., 1997		36	136	0.01	5.3	14.15	23	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		26
1-1		GEOROC	SHIRAKI, K.; MIYAMOTO, M.; MATSUO, H.; UEKI, Y.; AZUMA, T.; NAGAO, T.; MATSUMOTO, Y.; TAJIMA, T., 2000		32.6	129.4	0.01	0	11.5	23	XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		56.6
02.05.05.02		GEOROC	KIYOSUGI, K.; HORIKAWA, Y.; NAGAO, T.; ITAYA, T.; CONNOR, C. B.; TANAKA, K., 2014		34.5246	131.617	0.01				XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		29
ZO-2		GEOROC	YUMUL, G. P. JR., 1996		14.5	120.1	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		146
B2-01		GEOROC	ARAKAWA, Y.; KUROSAWA, M.; TAKAHASHI, KAORI; KOBAYASHI, Y.; TSUKUI, M.; AMAKAWA, H., 1998		31.75	130.75	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		5
DZ29		GEOROC	BRENNA, M.; NAKADA, S.; MIURA, D.; TOSHIDA, K.; ITO, H.; HOKANISHI, N.; NAKAI, S., 2015		36.0198	133.014	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		15
HOM2A:8A		GEOROC	BORISOVA, A. YU.; PICHAVANT, M.; POLVE, M.; WIEDENBECK, M.; FREYDIER, R.; CANDAUDAP, F., 2006		15.13	120.35	0.01	-1.8e-05	-1.8e-05	-1.8e-05	SIMS	IGNEOUS	VOLCANIC	FELSIC	DACITE		47
66T-114		GEOROC	ISHIHARA, S.; TERASHIMA, S., 1977		34.8	136	0.01	65.5	105.5	145.5	AAS	IGNEOUS	PLUTONIC	UNKNOWN	NOT-GIVEN		3
KU23		GEOROC	TIBA, T., 1989		29.97	129.93	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		13.5
4110309		GEOROC	IIZUMI, S.; IMAOKA, T.; KAGAMI, H., 2000		34	131	0.01				XRF	IGNEOUS	PLUTONIC	INTERMEDIATE	DIORITE		11
NA13		GEOROC	TIBA, T., 1989		29.85	129.87	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		40.4
TG25		GEOROC	HO, KUNG-SUAN; CHEN, JU-CHIN; SMITH, A. D.; JUANG, WEN-SHING, 2000		23.25	119.67	0.01				COL	XENOLITH	UNKNOWN	UNKNOWN	CLINOPYROXENITE		180
801-4		GEOROC	TATSUMI, Y.; SUZUKI, T.; KAWABATA, H.; SATO, KOHEI; MIYAZAKI, T.; CHANG, QING; TAKAHASHI, T.; TANI, K.; SHIBATA, T.; YOSHIKAWA, M., 2006		34.45	134.17	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		21
LUZ634G		GEOROC	EVANS, C. A.; CASTANEDA, G.; FRANCO, H., 1991		16.05	120.05	0.01				DCPAES	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		136
KY-11		GEOROC	IMAOKA, T.; NAKASHIMA, K.; KAMEI, A.; ITAYA, T.; OHIRA, T.; NAGASHIMA, M.; KONO, N.; KIJI, M., 2014		34.7	135.3	0.01				XRF	IGNEOUS	PLUTONIC	MAFIC	SPESSARTITE		63
MF7		GEOROC	MORRIS, P. A.; ITAYA, T., 1997		35.4	133	0.01	11.6	13.8	16	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		17
66T-133		GEOROC	ISHIHARA, S.; TERASHIMA, S., 1977		34.8	136	0.01	65.5	105.5	145.5	AAS	IGNEOUS	PLUTONIC	UNKNOWN	NOT-GIVEN		2
TK48-3B		GEOROC	KANEKO, K.; INOUE, K.; KOYAGUCHI, T.; YOSHIKAWA, M.; SHIBATA, T.; TAKAHASHI, T.; FURUKAWA, K., 2015		32.9641	131.383	0.01				XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		3
89022313		GEOROC	NAGAO, TAKASHI; HASE, Y.; NAGAMINE, S.; KAKABUCHI, S.; SAKAGUCHI, K., 1999		31	130	0.01	2.6	12.8	23	NOT GIVEN	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		41
F-L		GEOROC	CHEN, JU-CHIN, 1988		23.58	119.5	0.01	2.6	12.8	23	AAS	IGNEOUS	VOLCANIC	MAFIC	THOLEIITE		74
MHY-4		GEOROC	WANG, KUO-LUNG; CHUNG, SUN-LIN; CHEN, CHANG-HWA; CHEN, CHENG-HONG, 2002		25.48	122.1	0.01	0	1.3	2.6	ICPMS	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		38.9
6		GEOROC	NAKADA, S.; KAMATA, H., 1988		32.5894	130.178	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		32
C715		GEOROC	JUANG, WEN-SHING, 1996		24.83	121.33	0.01	5.3	14.15	23	AAS	IGNEOUS	VOLCANIC	MAFIC	THOLEIITE		28
82Y12-7		GEOROC	IMAOKA, T., 1986		34.5	131.8	0.01	55.8	60.65	65.5	NOT GIVEN	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		46
DZ16		GEOROC	BRENNA, M.; NAKADA, S.; MIURA, D.; TOSHIDA, K.; ITO, H.; HOKANISHI, N.; NAKAI, S., 2015		36.1138	133.117	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		64
91043018		GEOROC	MASHIMA, H., 2005		33	130	0.01				ICPAES	IGNEOUS	VOLCANIC	MAFIC	BASALT		20.4
E-57		GEOROC	KAWABE, I., 1974		35.5	138.5	0.01				AAS	IGNEOUS	VOLCANIC	MAFIC	BASALT		120
E-20		GEOROC	KAWABE, I., 1974		35.5	138.5	0.01				AAS	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		290
C742B		GEOROC	JUANG, WEN-SHING, 1996		24.83	121.33	0.01	5.3	14.15	23	AAS	IGNEOUS	VOLCANIC	MAFIC	BASALT		74
DZ31		GEOROC	BRENNA, M.; NAKADA, S.; MIURA, D.; TOSHIDA, K.; ITO, H.; HOKANISHI, N.; NAKAI, S., 2015		36.1109	133.126	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		43
73107		GEOROC	TAKAGI, T., 1992		34.7	133.5	0.01				XRF	IGNEOUS	PLUTONIC	INTERMEDIATE	GRANODIORITE		104
LUZ632D		GEOROC	EVANS, C. A.; CASTANEDA, G.; FRANCO, H., 1991		16.05	120.05	0.01				DCPAES	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		100
G-37		GEOROC	KAWABE, I., 1974		34.5	135	0.01				AAS	IGNEOUS	VOLCANIC	MAFIC	BASALT		120
OT-07´		GEOROC	YUHARA, MASAKI; KAGAMI, H., 1999		34.5	136	0.01				XRF	METAMORPHIC	UNKNOWN	UNKNOWN	NOT-GIVEN		14
B-7		GEOROC	CHANG, M.-D.; CHEN, JU-CHIN, 1979		24.85	121.92	0.01				AAS	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		80.4
SR-06		GEOROC	YUHARA, MASAKI; MIYAZAKI, T.; KAGAMI, H.; YUHARA, MIE, 2003		34.38	134.12	0.01	82.9	82.9	82.9	XRF	IGNEOUS	PLUTONIC	FELSIC	GRANITE		0
91050117		GEOROC	MASHIMA, H., 2005		33	130	0.01				ICPAES	IGNEOUS	VOLCANIC	MAFIC	BASALT		20.6
S030708-7		GEOROC	KUSHENDRATNO, ; PALLISTER, J. S.; KRISTIANTO, ; BINA, F. R.; MCCAUSLAND, W.; CARN, S. A.; HAERANI, N.; GRISWOLD, J.; KEELER, R., 2012		1.11722	124.746	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		88
JF-3B		GEOROC	WATANABE, S.; WIDOM, E.; UI, T.; MIYAJI, N.; ROBERTS, A. M., 2006		35.35	138.73	0.01	-0.000302	-0.000302	-0.000302	DCPAES	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		70
76YG273B		GEOROC	ISHIHARA, S.; SATO, KOHEI; TERASHIMA, S., 1984		33.5	130.5	0.01	65.5	105.5	145.5	AAS	IGNEOUS	PLUTONIC	INTERMEDIATE	MONZODIORITE		77
2016-3BSC3		GEOROC	KANEKO, K.; INOUE, K.; KOYAGUCHI, T.; YOSHIKAWA, M.; SHIBATA, T.; TAKAHASHI, T.; FURUKAWA, K., 2015		32.9673	131.4	0.01				XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		1.5
760515-2		GEOROC	IMAOKA, T., 1986		34.5	131.8	0.01	55.8	60.65	65.5	NOT GIVEN	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		48
JF-15		GEOROC	WATANABE, S.; WIDOM, E.; UI, T.; MIYAJI, N.; ROBERTS, A. M., 2006		35.35	138.73	0.01	-0.000302	-0.000302	-0.000302	DCPAES	IGNEOUS	VOLCANIC	MAFIC	BASALT		168
D500917		USGS	USGS, 2008		15.0511	120.372	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		81
D500918		USGS	USGS, 2008		15.0833	120.034	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	INTERMEDIATE	ANDESITE		64
D504516		USGS	USGS, 2008		15.15	120.367	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		106
D504517		USGS	USGS, 2008		15.15	120.367	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		81
D504672		USGS	USGS, 2008		15.1333	120.367	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		37
D504674		USGS	USGS, 2008		15.1333	120.367	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	INTERMEDIATE	ANDESITE		14
D504675		USGS	USGS, 2008		15.1333	120.367	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		104
D516225		USGS	USGS, 2008		15.1681	120.322	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	INTERMEDIATE	ANDESITE		46
D516228		USGS	USGS, 2008		15.1633	120.324	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	INTERMEDIATE	ANDESITE		56
D516229		USGS	USGS, 2008		15.1633	120.324	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	INTERMEDIATE	ANDESITE		53
D516230		USGS	USGS, 2008		15.0778	120.308	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		87
D516231		USGS	USGS, 2008		15.0778	120.308	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	INTERMEDIATE	ANDESITE		45
D516232		USGS	USGS, 2008		15.0778	120.308	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	INTERMEDIATE	ANDESITE		38
D516233		USGS	USGS, 2008		15.1328	120.483	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		32
D516234		USGS	USGS, 2008		15.0833	120.333	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		22
D516235		USGS	USGS, 2008		15.0833	120.333	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		12
D516238		USGS	USGS, 2008		15.1322	120.483	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		13
D516241		USGS	USGS, 2008		15.2667	120.367	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		11
D516242		USGS	USGS, 2008		15.2667	120.367	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		36
D516243		USGS	USGS, 2008		15.2667	120.367	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		18
D516244		USGS	USGS, 2008		15.2667	120.367	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		17
D516245		USGS	USGS, 2008		15.2667	120.367	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		42
D516246		USGS	USGS, 2008		15.2667	120.367	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		23
D516248		USGS	USGS, 2008		15.2667	120.367	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		18
D516249		USGS	USGS, 2008		15.2667	120.367	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		39
D516253		USGS	USGS, 2008		15.1833	120.5	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		17
D516254		USGS	USGS, 2008		15.1833	120.5	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		16
D516255		USGS	USGS, 2008		15.1833	120.5	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		19
D516257		USGS	USGS, 2008		15.1833	120.5	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		14
D516258		USGS	USGS, 2008		15.1833	120.5	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		14
D516259		USGS	USGS, 2008		15.1333	120.5	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		17
D522725		USGS	USGS, 2008		15.1833	120.493	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		10
D522727		USGS	USGS, 2008		15.2483	120.367	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		22
D522728		USGS	USGS, 2008		15.2483	120.367	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		34
D522729		USGS	USGS, 2008		15.2467	120.363	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		20
D522730		USGS	USGS, 2008		15.25	120.367	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		24
D522731		USGS	USGS, 2008		15.2617	120.168	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		18
D522732		USGS	USGS, 2008		15.0342	120.451	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		24
D523547		USGS	USGS, 2008		15.15	120.35	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	INTERMEDIATE	ANDESITE		34
D523549		USGS	USGS, 2008		15.15	120.35	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	INTERMEDIATE	ANDESITE		39
D523550		USGS	USGS, 2008		15.15	120.35	0.01	0	1.3	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	DACITE		32
ODP0184-1144C-001H-001/045-047		SEDDB	HU, D; BOENING, P; KOEHLER, C; HILLIER, S; PRESSLING, N; WAN, S; BRUMSACK, H; CLIFT, P, 2012	ODP184	20.053	117.419	-1		0.00081		XRF	SEDIMENTARY	UNKNOWN	UNKNOWN	SILICICLASTIC		41
ODP0184-1144A-001H-001/059-061		SEDDB	HU, D; BOENING, P; KOEHLER, C; HILLIER, S; PRESSLING, N; WAN, S; BRUMSACK, H; CLIFT, P, 2012	ODP184	20.053	117.419	-1		0.00181		XRF	SEDIMENTARY	UNKNOWN	UNKNOWN	SILICICLASTIC		36
ODP0184-1144A-001H-001/099-101		SEDDB	HU, D; BOENING, P; KOEHLER, C; HILLIER, S; PRESSLING, N; WAN, S; BRUMSACK, H; CLIFT, P, 2012	ODP184	20.053	117.419	-1		0.00251		XRF	SEDIMENTARY	UNKNOWN	UNKNOWN	SILICICLASTIC		36
ODP0184-1144A-001H-002/029-031		SEDDB	HU, D; BOENING, P; KOEHLER, C; HILLIER, S; PRESSLING, N; WAN, S; BRUMSACK, H; CLIFT, P, 2012	ODP184	20.053	117.419	-1		0.00389		XRF	SEDIMENTARY	UNKNOWN	UNKNOWN	SILICICLASTIC		35
ODP0184-1144A-001H-002/049-051		SEDDB	HU, D; BOENING, P; KOEHLER, C; HILLIER, S; PRESSLING, N; WAN, S; BRUMSACK, H; CLIFT, P, 2012	ODP184	20.053	117.419	-1		0.00429		XRF	SEDIMENTARY	UNKNOWN	UNKNOWN	SILICICLASTIC		30
ODP0184-1144A-001H-002/089-091		SEDDB	HU, D; BOENING, P; KOEHLER, C; HILLIER, S; PRESSLING, N; WAN, S; BRUMSACK, H; CLIFT, P, 2012	ODP184	20.053	117.419	-1		0.00495		XRF	SEDIMENTARY	UNKNOWN	UNKNOWN	SILICICLASTIC		34
ODP0184-1144A-001H-002/109-111		SEDDB	HU, D; BOENING, P; KOEHLER, C; HILLIER, S; PRESSLING, N; WAN, S; BRUMSACK, H; CLIFT, P, 2012	ODP184	20.053	117.419	-1		0.0053		XRF	SEDIMENTARY	UNKNOWN	UNKNOWN	SILICICLASTIC		34
ODP0184-1144A-001H-002/119-121		SEDDB	HU, D; BOENING, P; KOEHLER, C; HILLIER, S; PRESSLING, N; WAN, S; BRUMSACK, H; CLIFT, P, 2012	ODP184	20.053	117.419	-1		0.00546		XRF	SEDIMENTARY	UNKNOWN	UNKNOWN	SILICICLASTIC		32
ODP0184-1144A-001H-004/009-011		SEDDB	HU, D; BOENING, P; KOEHLER, C; HILLIER, S; PRESSLING, N; WAN, S; BRUMSACK, H; CLIFT, P, 2012	ODP184	20.053	117.419	-1		0.00879		XRF	SEDIMENTARY	UNKNOWN	UNKNOWN	SILICICLASTIC		31
ODP0184-1144B-002H-003/127-129		SEDDB	HU, D; BOENING, P; KOEHLER, C; HILLIER, S; PRESSLING, N; WAN, S; BRUMSACK, H; CLIFT, P, 2012	ODP184	20.053	117.419	-1		0.01255		XRF	SEDIMENTARY	UNKNOWN	UNKNOWN	SILICICLASTIC		31
ODP0184-1144B-002H-003/137-139		SEDDB	HU, D; BOENING, P; KOEHLER, C; HILLIER, S; PRESSLING, N; WAN, S; BRUMSACK, H; CLIFT, P, 2012	ODP184	20.053	117.419	-1		0.01263		XRF	SEDIMENTARY	UNKNOWN	UNKNOWN	SILICICLASTIC		32
ODP0184-1144B-002H-003/147-149		SEDDB	HU, D; BOENING, P; KOEHLER, C; HILLIER, S; PRESSLING, N; WAN, S; BRUMSACK, H; CLIFT, P, 2012	ODP184	20.053	117.419	-1		0.01271		XRF	SEDIMENTARY	UNKNOWN	UNKNOWN	SILICICLASTIC		32
ODP0184-1144A-002H-001/126-128		SEDDB	HU, D; BOENING, P; KOEHLER, C; HILLIER, S; PRESSLING, N; WAN, S; BRUMSACK, H; CLIFT, P, 2012	ODP184	20.053	117.419	-1		0.01434		XRF	SEDIMENTARY	UNKNOWN	UNKNOWN	SILICICLASTIC		33
ODP0184-1144C-001H-001/055-057		SEDDB	HU, D; BOENING, P; KOEHLER, C; HILLIER, S; PRESSLING, N; WAN, S; BRUMSACK, H; CLIFT, P, 2012	ODP184	20.053	117.419	-1		0.00098		XRF	SEDIMENTARY	UNKNOWN	UNKNOWN	SILICICLASTIC		36
ODP0184-1144A-001H-002/019-021		SEDDB	HU, D; BOENING, P; KOEHLER, C; HILLIER, S; PRESSLING, N; WAN, S; BRUMSACK, H; CLIFT, P, 2012	ODP184	20.053	117.419	-1		0.00373		XRF	SEDIMENTARY	UNKNOWN	UNKNOWN	SILICICLASTIC		36
